"standardised_predator_length" "si_prey_length"
"5863" 87.516 2.8
"5864" 87.516 2.9
"5865" 87.516 3.6
"5866" 87.516 4.6
"5867" 87.516 2.4
"5868" 87.516 3.3
"5869" 87.516 5.7
"5870" 87.516 6.8
"5871" 87.516 6.9
"5872" 87.516 7.1
"5873" 87.516 7.2
"5874" 87.516 10
"5875" 168.3 7
"5876" 168.3 13.4
"5877" 168.3 3.7
"5878" 168.3 4.1
"5879" 168.3 4.6
"5880" 168.3 5
"5881" 168.3 6.8
"5882" 168.3 8.1
"5883" 168.3 22.1
"5884" 168.3 26.2
"5885" 118.93 2.2
"5886" 118.93 2.5
"5887" 118.93 2.8
"5888" 118.93 4.7
"5889" 118.93 8.6
"5890" 118.93 3.8
"5891" 118.93 4.3
"5892" 118.93 4.4
"5893" 118.93 4.5
"5894" 118.93 4.8
"5895" 118.93 5.3
"5896" 118.93 5.7
"5897" 118.93 5.8
"5898" 118.93 6.1
"5899" 132.4 2.1
"5900" 132.4 7
"5901" 132.4 3.4
"5902" 132.4 3.5
"5903" 132.4 22.1
"5904" 130.15 7.1
"5905" 130.15 8.4
"5906" 130.15 3.9
"5907" 130.15 5.4
"5908" 130.15 9.1
"5909" 130.15 13.8
"5910" 130.15 15.6
"5911" 130.15 17.1
"5912" 122.3 2.7
"5913" 122.3 2.9
"5914" 122.3 3
"5915" 122.3 3.1
"5916" 122.3 7.2
"5917" 122.3 9.1
"5918" 122.3 6.8
"5919" 122.3 10.7
"5920" 118.93 2.4
"5921" 118.93 3.6
"5922" 25 1.2
"5923" 118.93 9.4
"5924" 118.93 9.5
"5925" 118.93 3.1
"5926" 118.93 3.3
"5927" 118.93 3.4
"5928" 118.93 3.5
"5929" 118.93 7.2
"5930" 135.76 6.9
"5931" 135.76 6.3
"5932" 135.76 4.2
"5933" 135.76 4.6
"5934" 135.76 4.6
"5935" 135.76 4.6
"5936" 135.76 4.7
"5937" 135.76 7.7
"5938" 135.76 6.1
"5939" 135.76 7.1
"5940" 135.76 7.2
"5941" 135.76 8.4
"5942" 135.76 8.5
"5943" 135.76 9.1
"5944" 135.76 9.3
"5945" 135.76 17.6
"5946" 138.01 3.5
"5947" 138.01 5
"5948" 138.01 5.2
"5949" 138.01 7.1
"5950" 138.01 7.3
"5951" 138.01 7.5
"5952" 138.01 7.8
"5953" 138.01 8.5
"5954" 138.01 2.7
"5955" 138.01 3.3
"5956" 138.01 5.1
"5957" 138.01 6.5
"5958" 138.01 6.9
"5959" 138.01 11.1
"5960" 112.2 26.8
"5961" 112.2 4.9
"5962" 112.2 7.9
"5963" 112.2 2.4
"5964" 112.2 3.7
"5965" 112.2 4.4
"5966" 112.2 4.7
"5967" 112.2 4.8
"5968" 112.2 5.1
"5969" 112.2 5.6
"5970" 112.2 5.6
"5971" 112.2 5.9
"5972" 112.2 6.3
"5973" 112.2 6.5
"5974" 112.2 6.7
"5975" 112.2 7
"5976" 112.2 7.2
"5977" 112.2 7.8
"5978" 112.2 8.8
"5979" 112.2 15.6
"5980" 112.2 21.9
"5981" 121.18 21.5
"5982" 121.18 24.6
"5983" 122.3 2.2
"5984" 122.3 2.4
"5985" 122.3 2.4
"5986" 122.3 2.8
"5987" 122.3 2.9
"5988" 122.3 3.4
"5989" 122.3 4.1
"5990" 122.3 4.3
"5991" 122.3 4.5
"5992" 122.3 7
"5993" 122.3 3.6
"5994" 63 4.7
"5995" 122.3 4
"5996" 122.3 4.2
"5997" 122.3 4.3
"5998" 122.3 4.5
"5999" 122.3 10.9
"6000" 122.3 15.3
"6001" 122.3 16.9
"6002" 122.3 17.3
"6003" 122.3 18.4
"6004" 122.3 20.4
"6005" 131.27 3.2
"6006" 131.27 3.2
"6007" 131.27 3.5
"6008" 131.27 3.5
"6009" 131.27 4.4
"6010" 131.27 2.4
"6011" 131.27 3.1
"6012" 131.27 3.4
"6013" 131.27 3.5
"6014" 131.27 3.9
"6015" 131.27 4
"6016" 131.27 4.1
"6017" 131.27 4.2
"6018" 131.27 4.4
"6019" 131.27 4.5
"6020" 131.27 5.1
"6021" 131.27 12.7
"6022" 131.27 13.2
"6023" 131.27 13.2
"6024" 131.27 13.4
"6025" 131.27 13.5
"6026" 131.27 14.1
"6027" 131.27 14.1
"6028" 131.27 14.3
"6029" 131.27 15
"6030" 131.27 15.1
"6031" 131.27 15.4
"6032" 131.27 15.5
"6033" 131.27 16.7
"6034" 131.27 16.9
"6035" 131.27 17
"6036" 131.27 17
"6037" 131.27 17.3
"6038" 131.27 17.3
"6039" 131.27 17.5
"6040" 131.27 17.6
"6041" 131.27 21.8
"6042" 117.81 4.1
"6043" 117.81 3.3
"6044" 117.81 4.4
"6045" 117.81 4.7
"6046" 117.81 4.8
"6047" 117.81 4.9
"6048" 117.81 4.9
"6049" 117.81 5.1
"6050" 117.81 5.2
"6051" 117.81 5.4
"6052" 117.81 11.3
"6053" 117.81 12.8
"6054" 117.81 15.1
"6055" 117.81 15.2
"6056" 117.81 17.3
"6057" 117.81 17.4
"6058" 117.81 19
"6059" 117.81 20.8
"6060" 117.81 23
"6061" 117.81 23.2
"6062" 130.15 3
"6063" 130.15 3.9
"6064" 130.15 4.4
"6065" 130.15 4.6
"6066" 130.15 4.6
"6067" 130.15 4.6
"6068" 130.15 4.6
"6069" 130.15 4.7
"6070" 130.15 4.7
"6071" 130.15 4.7
"6072" 130.15 4.8
"6073" 130.15 4.8
"6074" 130.15 4.8
"6075" 130.15 4.9
"6076" 130.15 5
"6077" 130.15 5
"6078" 130.15 5.1
"6079" 130.15 5.1
"6080" 130.15 5.1
"6081" 130.15 5.2
"6082" 130.15 5.2
"6083" 130.15 5.2
"6084" 130.15 5.3
"6085" 130.15 5.3
"6086" 130.15 5.5
"6087" 130.15 5.9
"6088" 130.15 6.1
"6089" 130.15 6.2
"6090" 130.15 7.2
"6091" 130.15 17.6
"6092" 130.15 19.1
"6093" 130.15 20.8
"6094" 130.15 21.6
"6095" 130.15 23
"6096" 118.93 2.2
"6097" 118.93 2.3
"6098" 118.93 2.3
"6099" 118.93 2.7
"6100" 118.93 2.7
"6101" 118.93 2.8
"6102" 118.93 3
"6103" 118.93 3
"6104" 118.93 3.9
"6105" 118.93 2
"6106" 118.93 2.8
"6107" 118.93 3.3
"6108" 118.93 4.2
"6109" 118.93 4.7
"6110" 118.93 4.8
"6111" 118.93 5
"6112" 118.93 5.1
"6113" 118.93 5.6
"6114" 118.93 5.9
"6115" 118.93 11.7
"6116" 118.93 14.3
"6117" 118.93 15.3
"6118" 118.93 16.6
"6119" 118.93 16.6
"6120" 118.93 16.8
"6121" 118.93 17.6
"6122" 118.93 17.9
"6123" 118.93 17.9
"6124" 118.93 20.3
"6125" 118.93 21.9
"6126" 118.93 23.7
"6127" 123.42 6.7
"6128" 123.42 2.1
"6129" 123.42 2.4
"6130" 123.42 5.4
"6131" 123.42 3.9
"6132" 123.42 4.9
"6133" 123.42 5.3
"6134" 123.42 5.4
"6135" 123.42 5.5
"6136" 123.42 5.9
"6137" 123.42 5.9
"6138" 123.42 5.9
"6139" 123.42 6
"6140" 123.42 6.3
"6141" 123.42 6.4
"6142" 123.42 6.7
"6143" 123.42 6.8
"6144" 123.42 7
"6145" 123.42 9.3
"6146" 123.42 9.7
"6147" 123.42 10.4
"6148" 123.42 19
"6149" 138.01 2.1
"6150" 138.01 2.6
"6151" 138.01 3
"6152" 138.01 2.3
"6153" 138.01 2.6
"6154" 138.01 2.9
"6155" 138.01 2.9
"6156" 138.01 3.2
"6157" 138.01 3.5
"6158" 138.01 3.6
"6159" 138.01 4
"6160" 138.01 4
"6161" 138.01 4.1
"6162" 138.01 4.2
"6163" 138.01 4.4
"6164" 138.01 4.4
"6165" 138.01 4.4
"6166" 138.01 4.5
"6167" 138.01 4.5
"6168" 138.01 4.5
"6169" 138.01 4.5
"6170" 138.01 4.6
"6171" 138.01 4.6
"6172" 138.01 4.8
"6173" 138.01 5.3
"6174" 138.01 5.4
"6175" 138.01 5.5
"6176" 138.01 7
"6177" 138.01 7.1
"6178" 138.01 7.6
"6179" 131.27 2.8
"6180" 131.27 6.2
"6181" 131.27 2
"6182" 131.27 2.8
"6183" 131.27 5.3
"6184" 131.27 8
"6185" 131.27 4.3
"6186" 131.27 4.5
"6187" 131.27 4.8
"6188" 131.27 5.3
"6189" 131.27 5.7
"6190" 131.27 5.8
"6191" 131.27 5.8
"6192" 131.27 6.2
"6193" 131.27 6.5
"6194" 131.27 6.6
"6195" 131.27 8.9
"6196" 131.27 11.6
"6197" 131.27 20.5
"6198" 125.66 2.5
"6199" 125.66 2.6
"6200" 125.66 2.8
"6201" 125.66 3.4
"6202" 125.66 6.3
"6203" 125.66 6.6
"6204" 125.66 5.5
"6205" 125.66 6.2
"6206" 125.66 6.2
"6207" 125.66 6.3
"6208" 125.66 6.4
"6209" 125.66 6.4
"6210" 125.66 6.6
"6211" 125.66 6.6
"6212" 125.66 7.1
"6213" 125.66 7.2
"6214" 125.66 15.3
"6215" 125.66 15.8
"6216" 125.66 21.6
"6217" 123.42 2.9
"6218" 121.18 2.2
"6219" 121.18 2.2
"6220" 121.18 2.6
"6221" 121.18 2.9
"6222" 121.18 3
"6223" 121.18 3.1
"6224" 121.18 13.5
"6225" 121.18 2.7
"6226" 121.18 5.5
"6227" 121.18 3.6
"6228" 121.18 4.8
"6229" 121.18 4.9
"6230" 121.18 5
"6231" 121.18 5.1
"6232" 121.18 5.3
"6233" 121.18 5.3
"6234" 121.18 5.8
"6235" 121.18 6.2
"6236" 121.18 6.2
"6237" 121.18 6.3
"6238" 121.18 9.7
"6239" 121.18 10
"6240" 121.18 14.1
"6241" 121.18 15.2
"6242" 121.18 20.1
"6243" 121.18 21.8
"6244" 121.18 26.5
"6245" 123.42 2
"6246" 123.42 2
"6247" 123.42 2.2
"6248" 123.42 2.6
"6249" 123.42 2.9
"6250" 123.42 3
"6251" 123.42 3.2
"6252" 123.42 4.2
"6253" 123.42 4.6
"6254" 123.42 3.8
"6255" 123.42 3.9
"6256" 123.42 4.7
"6257" 123.42 4.9
"6258" 123.42 6.8
"6259" 123.42 8.8
"6260" 123.42 10.3
"6261" 123.42 12.8
"6262" 123.42 12.9
"6263" 123.42 14
"6264" 113.32 6.3
"6265" 113.32 7.5
"6266" 118.93 1.5
"6267" 118.93 2.1
"6268" 118.93 2.8
"6269" 118.93 3.1
"6270" 118.93 3.4
"6271" 118.93 4
"6272" 118.93 5.9
"6273" 118.93 7.2
"6274" 118.93 7.7
"6275" 118.93 3.5
"6276" 118.93 3.1
"6277" 118.93 3.4
"6278" 118.93 4.8
"6279" 118.93 5.1
"6280" 118.93 5.2
"6281" 118.93 5.2
"6282" 118.93 5.3
"6283" 118.93 5.4
"6284" 118.93 5.5
"6285" 118.93 5.7
"6286" 118.93 5.9
"6287" 118.93 6.5
"6288" 118.93 6.6
"6289" 118.93 7.7
"6290" 118.93 7.8
"6291" 118.93 9
"6292" 118.93 11.1
"6293" 118.93 11.2
"6294" 118.93 12.5
"6295" 118.93 13.7
"6296" 118.93 15.5
"6297" 118.93 15.7
"6298" 118.93 16.1
"6299" 118.93 16.5
"6300" 118.93 18.4
"6301" 118.93 22
"6302" 123.42 7.8
"6303" 123.42 15.5
"6304" 123.42 22.6
"6305" 123.42 7
"6306" 124.54 4
"6307" 124.54 9.4
"6308" 124.54 18.1
"6309" 125.66 6.6
"6310" 125.66 7
"6311" 125.66 2.7
"6312" 125.66 5.2
"6313" 125.66 5.2
"6314" 125.66 5.3
"6315" 125.66 6
"6316" 125.66 19
"6317" 125.66 21.8
"6318" 124.54 4.9
"6319" 124.54 5.5
"6320" 124.54 6.7
"6321" 124.54 11.1
"6322" 124.54 1.2
"6323" 124.54 1.2
"6324" 124.54 2.2
"6325" 124.54 2.4
"6326" 124.54 2.5
"6327" 124.54 3.4
"6328" 124.54 6.9
"6329" 124.54 8
"6330" 124.54 16.6
"6331" 124.54 16.8
"6332" 124.54 18.8
"6333" 124.54 19.4
"6334" 125.66 2.5
"6335" 125.66 3.5
"6336" 125.66 1.3
"6337" 125.66 1.3
"6338" 125.66 1.3
"6339" 125.66 1.4
"6340" 125.66 1.5
"6341" 125.66 2.3
"6342" 25 1.1
"6343" 125.66 2.3
"6344" 125.66 2.5
"6345" 125.66 2.6
"6346" 125.66 2.7
"6347" 125.66 4
"6348" 125.66 5
"6349" 125.66 8.4
"6350" 125.66 5.1
"6351" 125.66 5.3
"6352" 125.66 6.1
"6353" 125.66 14.3
"6354" 123.42 4.9
"6355" 123.42 2.1
"6356" 123.42 4.3
"6357" 123.42 17.8
"6358" 123.42 2.2
"6359" 123.42 2.4
"6360" 123.42 2.5
"6361" 123.42 8.8
"6362" 123.42 3.9
"6363" 123.42 4.6
"6364" 123.42 4.6
"6365" 123.42 4.7
"6366" 123.42 4.9
"6367" 123.42 4.9
"6368" 123.42 5
"6369" 123.42 5.1
"6370" 123.42 5.2
"6371" 123.42 5.2
"6372" 123.42 5.3
"6373" 123.42 5.3
"6374" 123.42 5.3
"6375" 123.42 5.4
"6376" 123.42 5.4
"6377" 123.42 5.4
"6378" 123.42 5.5
"6379" 123.42 5.5
"6380" 123.42 5.6
"6381" 123.42 5.6
"6382" 123.42 5.6
"6383" 123.42 5.7
"6384" 123.42 5.7
"6385" 123.42 5.7
"6386" 123.42 5.7
"6387" 123.42 5.8
"6388" 123.42 5.9
"6389" 123.42 6
"6390" 123.42 8.7
"6391" 123.42 16.2
"6392" 123.42 17.3
"6393" 123.42 17.5
"6394" 123.42 18
"6395" 123.42 20.2
"6396" 125.66 4.5
"6397" 125.66 6.4
"6398" 125.66 9.1
"6399" 125.66 11.8
"6400" 125.66 12.5
"6401" 125.66 15.2
"6402" 125.66 15.7
"6403" 133.52 1.5
"6404" 133.52 2.1
"6405" 133.52 3.3
"6406" 133.52 4
"6407" 133.52 4.3
"6408" 133.52 6.7
"6409" 133.52 7.3
"6410" 133.52 2
"6411" 133.52 3.5
"6412" 133.52 5.7
"6413" 133.52 3.2
"6414" 133.52 3.6
"6415" 133.52 4
"6416" 133.52 4.5
"6417" 133.52 5.1
"6418" 133.52 6.2
"6419" 133.52 9.5
"6420" 133.52 12.9
"6421" 133.52 15.1
"6422" 133.52 21.5
"6423" 121.18 3.6
"6424" 121.18 4.6
"6425" 121.18 6.7
"6426" 121.18 6.8
"6427" 121.18 3.5
"6428" 121.18 4.4
"6429" 121.18 4.5
"6430" 121.18 4.8
"6431" 121.18 4.9
"6432" 121.18 4.9
"6433" 121.18 4.9
"6434" 121.18 5
"6435" 121.18 5
"6436" 121.18 5.1
"6437" 121.18 5.1
"6438" 121.18 5.1
"6439" 121.18 5.2
"6440" 121.18 5.2
"6441" 121.18 5.2
"6442" 121.18 5.2
"6443" 121.18 5.3
"6444" 121.18 5.3
"6445" 121.18 5.4
"6446" 121.18 5.4
"6447" 121.18 5.4
"6448" 121.18 5.5
"6449" 121.18 5.5
"6450" 121.18 5.5
"6451" 121.18 5.5
"6452" 121.18 5.5
"6453" 121.18 5.5
"6454" 121.18 5.6
"6455" 121.18 5.7
"6456" 121.18 5.7
"6457" 121.18 5.8
"6458" 121.18 6
"6459" 121.18 6
"6460" 121.18 6
"6461" 121.18 6.1
"6462" 121.18 6.2
"6463" 121.18 6.2
"6464" 121.18 6.2
"6465" 121.18 6.9
"6466" 121.18 6.9
"6467" 143.62 3.3
"6468" 143.62 3.4
"6469" 143.62 3.1
"6470" 143.62 3.7
"6471" 143.62 4.8
"6472" 143.62 5.1
"6473" 143.62 5.5
"6474" 143.62 5.6
"6475" 143.62 5.7
"6476" 143.62 5.8
"6477" 143.62 7.2
"6478" 143.62 7.4
"6479" 143.62 7.9
"6480" 143.62 9.2
"6481" 143.62 10.1
"6482" 143.62 17.2
"6483" 143.62 20.1
"6484" 143.62 27.5
"6485" 94.248 1.4
"6486" 94.248 2.6
"6487" 94.248 6.7
"6488" 94.248 10
"6489" 94.248 10.1
"6490" 94.248 3.8
"6491" 94.248 4.6
"6492" 94.248 4.8
"6493" 94.248 5.3
"6494" 94.248 3.5
"6495" 94.248 4.5
"6496" 94.248 4.6
"6497" 25 1.2
"6498" 94.248 5.9
"6499" 94.248 18.9
"6500" 94.248 30.3
"6501" 94.248 34.3
"6502" 80.784 9.3
"6503" 80.784 0.9
"6504" 80.784 4.7
"6505" 80.784 4.5
"6506" 80.784 6.3
"6507" 80.784 8.4
"6508" 87.516 1.7
"6509" 87.516 2.6
"6510" 87.516 3.7
"6511" 87.516 3.8
"6512" 87.516 3.8
"6513" 87.516 3.9
"6514" 87.516 4.3
"6515" 87.516 4.9
"6516" 87.516 5.1
"6517" 87.516 5.2
"6518" 87.516 5.5
"6519" 87.516 5.6
"6520" 87.516 5.9
"6521" 87.516 6
"6522" 87.516 6.1
"6523" 87.516 6.2
"6524" 87.516 6.3
"6525" 87.516 6.4
"6526" 87.516 6.4
"6527" 87.516 6.4
"6528" 87.516 6.4
"6529" 87.516 6.5
"6530" 87.516 6.6
"6531" 87.516 6.6
"6532" 87.516 7.3
"6533" 87.516 8.1
"6534" 87.516 8.2
"6535" 87.516 8.4
"6536" 87.516 4
"6537" 87.516 4.3
"6538" 87.516 4.4
"6539" 87.516 4.4
"6540" 87.516 2.8
"6541" 87.516 2.9
"6542" 87.516 3.2
"6543" 87.516 4.2
"6544" 87.516 4.2
"6545" 87.516 5.2
"6546" 87.516 5.3
"6547" 87.516 5.5
"6548" 87.516 5.5
"6549" 87.516 5.6
"6550" 87.516 6
"6551" 87.516 6.1
"6552" 87.516 6.2
"6553" 87.516 6.4
"6554" 87.516 8
"6555" 87.516 11.1
"6556" 87.516 13.8
"6557" 78.54 3.2
"6558" 78.54 3.5
"6559" 78.54 3.6
"6560" 78.54 3.6
"6561" 78.54 3.7
"6562" 78.54 3.9
"6563" 78.54 4
"6564" 78.54 4.1
"6565" 78.54 4.1
"6566" 78.54 4.2
"6567" 63 3.5
"6568" 78.54 4.3
"6569" 78.54 4.4
"6570" 78.54 4.5
"6571" 78.54 7.8
"6572" 78.54 8.8
"6573" 78.54 3.3
"6574" 78.54 4.1
"6575" 78.54 5.1
"6576" 78.54 5.2
"6577" 78.54 5.5
"6578" 78.54 6.3
"6579" 78.54 11.2
"6580" 125.66 9.6
"6581" 125.66 6.6
"6582" 125.66 6.8
"6583" 125.66 7.3
"6584" 125.66 6.9
"6585" 125.66 7.7
"6586" 140.25 3.1
"6587" 140.25 7.7
"6588" 140.25 5.8
"6589" 140.25 6.1
"6590" 140.25 7
"6591" 26 13
"6592" 140.25 7.6
"6593" 140.25 7.7
"6594" 140.25 9.3
"6595" 69.564 7.6
"6596" 130.15 4.9
"6597" 130.15 7.7
"6598" 130.15 7.8
"6599" 129.03 5.3
"6600" 145.86 2.2
"6601" 145.86 3.5
"6602" 145.86 9.2
"6603" 25 1.1
"6604" 145.86 5.5
"6605" 145.86 1.9
"6606" 145.86 3.1
"6607" 145.86 5.9
"6608" 145.86 7
"6609" 145.86 7.6
"6610" 145.86 20.8
"6611" 145.86 23
"6612" 127.91 8
"6613" 127.91 9.2
"6614" 127.91 10.2
"6615" 117.81 6.5
"6616" 117.81 3.5
"6617" 125.66 31.9
"6618" 125.66 5.1
"6619" 125.66 8.1
"6620" 125.66 8.2
"6621" 125.66 9.1
"6622" 125.66 9.2
"6623" 125.66 8.2
"6624" 0.41825 0.000416
"6625" 0.41825 0.00352
"6626" 0.41825 0.006624
"6627" 0.50118 0.009728
"6628" 0.51185 0.015936
"6629" 0.39336 0.009728
"6630" 0.39336 0.000416
"6631" 0.36374 0.009728
"6632" 0.36374 0.025248
"6633" 0.36374 0.00352
"6634" 0.36374 0.009728
"6635" 0.45261 0.009728
"6636" 0.43128 0.012832
"6637" 0.41232 0.00352
"6638" 0.39336 0.006624
"6639" 0.43128 0.00352
"6640" 0.43128 0.015936
"6641" 0.43128 0.009728
"6642" 0.43128 0.01904
"6643" 0.43128 0.012832
"6644" 0.43128 0.022144
"6645" 0.43128 0.01128
"6646" 0.43128 0.005072
"6647" 0.43128 0.014384
"6648" 0.34852 0.09168
"6649" 0.34852 0.09168
"6650" 0.50118 0.012832
"6651" 0.59953 0.031456
"6652" 0.49171 0.015936
"6653" 0.49171 0.012832
"6654" 0.49171 0.000416
"6655" 0.49171 0.008176
"6656" 0.49171 0.009728
"6657" 0.49171 0.022144
"6658" 0.56043 0.009728
"6659" 0.56043 0.01904
"6660" 0.56043 0.031456
"6661" 0.56043 0.028352
"6662" 0.51659 0.009728
"6663" 0.56991 0.009728
"6664" 0.61019 0.015936
"6665" 0.56043 0.000416
"6666" 0.65877 0.084224
"6667" 0.59005 0.03024
"6668" 0.59005 0.0264
"6669" 0.59005 0.03024
"6670" 0.59005 0.025248
"6671" 0.59005 0.031456
"6672" 0.59005 0.040768
"6673" 0.59005 0.025248
"6674" 0.59005 0.025248
"6675" 0.62915 0.009728
"6676" 0.60284 0.03792
"6677" 0.63863 0.01358
"6678" 0.62915 0.01904
"6679" 0.73697 0.068704
"6680" 0.73697 0.08112
"6681" 0.73697 0.087328
"6682" 0.73697 0.031456
"6683" 0.81635 0.084224
"6684" 0.81635 0.059392
"6685" 0.81635 0.025248
"6686" 0.6782 0.03024
"6687" 0.69787 0.059392
"6688" 0.69787 0.028352
"6689" 0.69787 0.056288
"6690" 0.69787 0.00291
"6691" 0.57459 0.07248
"6692" 0.65936 0.07632
"6693" 0.73472 0.08016
"6694" 0.73472 0.07632
"6695" 0.70646 0.0648
"6696" 0.85717 0.06096
"6697" 0.81949 0.09168
"6698" 0.81949 0.07632
"6699" 0.80065 0.11472
"6700" 0.82891 0.1032
"6701" 0.74414 0.03792
"6702" 0.74414 0.0456
"6703" 0.74414 0.05328
"6704" 0.74414 0.05328
"6705" 0.74414 0.03408
"6706" 0.89485 0.03408
"6707" 0.89485 0.03024
"6708" 0.81007 0.09168
"6709" 0.81007 0.09936
"6710" 0.97962 0.09552
"6711" 1.0738 0.09168
"6712" 1.0738 0.0648
"6713" 0.44615 0.01904
"6714" 0.44615 0.015936
"6715" 0.47821 0.01904
"6716" 0.3641 0.0104
"6717" 0.5 0.01904
"6718" 0.55385 0.006624
"6719" 0.53205 0.012832
"6720" 0.53205 0.009728
"6721" 0.53205 0.009728
"6722" 0.53205 0.01904
"6723" 0.44103 0.01128
"6724" 0.79744 0.028352
"6725" 0.57436 0.022144
"6726" 0.57436 0.00352
"6727" 0.61667 0.015936
"6728" 0.61667 0.028352
"6729" 0.57077 0.05328
"6730" 0.47821 0.012832
"6731" 0.73462 0.03456
"6732" 0.53846 0.011264
"6733" 0.53846 0.01904
"6734" 0.81923 0.01904
"6735" 0.81923 0.009728
"6736" 0.81923 0.006624
"6737" 0.81923 0.022144
"6738" 0.81923 0.01128
"6739" 0.81923 0.000416
"6740" 0.81923 0.01904
"6741" 0.57436 0.01067
"6742" 0.75513 0.006624
"6743" 0.73462 0.05008
"6744" 0.73462 0.012832
"6745" 0.61154 0.04176
"6746" 0.61154 0.0192
"6747" 0.61667 0.015936
"6748" 0.68077 0.031456
"6749" 0.59115 0.0648
"6750" 0.78718 0.037664
"6751" 0.61282 0.012832
"6752" 0.61282 0.00352
"6753" 0.62692 0.009728
"6754" 0.63192 0.05712
"6755" 0.80897 0.015936
"6756" 0.80897 0.01904
"6757" 0.71282 0.012832
"6758" 0.72365 0.08016
"6759" 0.72365 0.06096
"6760" 0.75513 0.087328
"6761" 0.78481 0.08016
"6762" 0.75423 0.0648
"6763" 0.75423 0.09552
"6764" 0.78718 0.03456
"6765" 0.78718 0.009728
"6766" 0.78718 0.03456
"6767" 0.78718 0.05008
"6768" 0.83577 0.09168
"6769" 0.83577 0.084
"6770" 0.84596 0.0456
"6771" 0.94615 0.13699
"6772" 0.94615 0.093536
"6773" 0.94615 0.012832
"6774" 0.98865 0.06864
"6775" 0.96827 0.0648
"6776" 2.2423 0.11472
"6777" 1.0192 0.1224
"6778" 1.3148 0.07632
"6779" 0.94744 0.015936
"6780" 1.0396 0.05712
"6781" 0.94788 0.10704
"6782" 0.94788 0.08784
"6783" 1.0396 0.1608
"6784" 1.1517 0.06096
"6785" 1.06 0.05328
"6786" 0.97846 0.06864
"6787" 0.97846 0.03408
"6788" 0.45104 0.004
"6789" 0.33044 0.0024
"6790" 0.46069 0.00352
"6791" 0.46069 0.01904
"6792" 0.59094 0.009728
"6793" 0.71998 0.0024
"6794" 0.57044 0.028352
"6795" 0.66089 0.00816
"6796" 0.66089 0.006624
"6797" 0.66089 0.00291
"6798" 0.66089 0.00291
"6799" 0.56079 0.0025
"6800" 0.56079 0.0024
"6801" 0.56079 0.0035
"6802" 0.56079 0.0025
"6803" 0.62109 0.006624
"6804" 0.60059 0.01904
"6805" 0.55114 0.0104
"6806" 0.55114 0.0056
"6807" 0.60059 0.015936
"6808" 0.71908 0.03408
"6809" 0.71908 0.04944
"6810" 0.63074 0.009728
"6811" 0.63074 0.00352
"6812" 0.66089 0.014384
"6813" 0.66089 0.006624
"6814" 0.66089 0.01904
"6815" 0.65003 0.009728
"6816" 0.65003 0.00352
"6817" 0.65003 0.006624
"6818" 0.65003 0.014384
"6819" 0.77063 0.015936
"6820" 0.75013 0.000416
"6821" 0.79114 0.00352
"6822" 0.79114 0.00352
"6823" 0.79114 0.006624
"6824" 0.84058 0.03456
"6825" 0.84058 0.009728
"6826" 0.84058 0.025248
"6827" 0.84058 0.009728
"6828" 0.84058 0.031456
"6829" 0.71908 0.04176
"6830" 0.71908 0.04176
"6831" 0.7766 0.05328
"6832" 0.7766 0.03024
"6833" 0.6999 0.05712
"6834" 0.6999 0.03792
"6835" 0.6999 0.04176
"6836" 0.68073 0.01872
"6837" 0.78619 0.01488
"6838" 0.68073 0.04176
"6839" 0.76702 0.06096
"6840" 0.81043 0.014368
"6841" 0.81043 0.005
"6842" 0.81043 0.040768
"6843" 0.61361 0.04176
"6844" 0.59444 0.01872
"6845" 0.87248 0.04944
"6846" 0.89166 0.03024
"6847" 0.6999 0.03792
"6848" 0.6999 0.04176
"6849" 0.67114 0.0264
"6850" 0.95153 0.031456
"6851" 0.88207 0.03408
"6852" 0.344 0.009728
"6853" 0.489 0.040768
"6854" 0.489 0.01904
"6855" 0.548 0.012832
"6856" 0.473 0.01904
"6857" 0.473 0.012832
"6858" 0.523 0.009728
"6859" 0.523 0.031456
"6860" 0.523 0.0152
"6861" 0.48495 0.03792
"6862" 0.48495 0.03408
"6863" 0.531 0.009728
"6864" 0.564 0.009728
"6865" 0.49 0.009728
"6866" 0.61215 0.01872
"6867" 25 1.1
"6868" 0.407 0.009728
"6869" 0.624 0.01
"6870" 0.606 0.00776
"6871" 0.51675 0.03792
"6872" 0.714 0.015936
"6873" 0.656 0.015936
"6874" 0.5883 0.018
"6875" 0.5247 0.07248
"6876" 0.62805 0.07248
"6877" 0.62805 0.06864
"6878" 0.69112 0.037
"6879" 0.62805 0.03408
"6880" 0.62805 0.03024
"6881" 0.788 0.015936
"6882" 0.714 0.0656
"6883" 0.636 0.06864
"6884" 0.705 0.093536
"6885" 0.705 0.093536
"6886" 0.5565 0.04176
"6887" 0.639 0.01904
"6888" 0.697 0.01904
"6889" 0.697 0.015936
"6890" 0.697 0.078016
"6891" 0.54855 0.03408
"6892" 0.748 0.03024
"6893" 0.748 0.0144
"6894" 0.8745 0.03408
"6895" 0.8745 0.03024
"6896" 0.952 0.037664
"6897" 0.971 0.015936
"6898" 0.971 0.0344
"6899" 47 5.3
"6900" 0.971 0.015936
"6901" 0.971 0.017488
"6902" 0.764 0.05008
"6903" 0.9185 0.05008
"6904" 0.85065 0.048
"6905" 0.85065 0.06864
"6906" 0.7791 0.08016
"6907" 0.7791 0.05328
"6908" 0.96195 0.05712
"6909" 0.72345 0.05328
